DBR,usia,jeniskelamin,marital_status,duration_job,pekerjaan,pendidikan,status
0.234570887,34,pria,menikah,6,Lainnya,Sarjana,0
0.190258949,26,pria,menikah,13,Karyawan Swasta,Pascasarjana,1
0.204915577,39,pria,menikah,20,Wirausaha,Sarjana,1
0.230748781,39,wanita,single,11,PNS,Sarjana,1
0.201305663,31,pria,menikah,18,Karyawan Swasta,Sarjana,1
0.202970716,36,pria,lainnya,14,Wirausaha,Lainnya,1
0.227362433,28,pria,menikah,18,Lainnya,Sarjana,1
0.261745438,47,wanita,menikah,24,Karyawan Swasta,<= SMA,0
0.204607005,38,pria,menikah,13,Lainnya,Pascasarjana,1
0.282837689,34,pria,single,23,Wirausaha,<= SMA,1
0.237842894,28,pria,menikah,20,PNS,Sarjana,1
0.25853374,30,wanita,menikah,20,Karyawan Swasta,<= SMA,1
0.227244884,29,pria,menikah,32,Karyawan Swasta,<= SMA,0
0.207041474,31,wanita,menikah,28,Karyawan Swasta,Sarjana,0
0.243810645,36,wanita,single,22,Wirausaha,<= SMA,1
0.252551193,31,pria,lainnya,21,Lainnya,<= SMA,0
0.252889691,44,wanita,menikah,26,Karyawan Swasta,Pascasarjana,1
0.261371765,33,wanita,menikah,17,Karyawan Swasta,Sarjana,1
0.215857825,28,pria,menikah,30,Wirausaha,Pascasarjana,0
0.211148324,35,pria,menikah,17,Karyawan Swasta,<= SMA,1
0.205273005,33,wanita,menikah,19,PNS,Sarjana,1
0.223165121,39,pria,menikah,19,Karyawan Swasta,Sarjana,1
0.221400778,31,wanita,single,12,Lainnya,Sarjana,1
0.206866582,28,pria,menikah,25,Karyawan Swasta,Pascasarjana,0
0.256886756,44,wanita,menikah,22,Lainnya,<= SMA,1
0.225764355,32,pria,menikah,14,Wirausaha,Sarjana,1
0.223250207,41,wanita,menikah,12,Lainnya,Sarjana,1
0.22873251,33,wanita,menikah,13,Lainnya,Pascasarjana,1
0.210453832,33,pria,single,24,Wirausaha,Sarjana,1
0.244272662,36,wanita,menikah,27,Lainnya,<= SMA,0
0.195862035,44,pria,menikah,39,PNS,<= SMA,1
0.250528871,43,pria,lainnya,31,Karyawan Swasta,Lainnya,1
0.248384972,32,pria,menikah,6,Karyawan Swasta,Sarjana,0
0.224109678,45,wanita,single,19,Karyawan Swasta,Sarjana,1
0.253274953,39,pria,menikah,10,PNS,Sarjana,1
0.231451662,32,wanita,lainnya,19,Karyawan Swasta,<= SMA,1
0.22616733,46,wanita,menikah,26,PNS,Sarjana,0
0.227459299,34,pria,menikah,20,Karyawan Swasta,Lainnya,1
0.239541613,32,wanita,single,24,PNS,<= SMA,1
0.234186447,31,pria,menikah,23,Wirausaha,Sarjana,1
0.267321867,34,wanita,menikah,20,Wirausaha,Sarjana,1
0.172256735,44,wanita,single,13,Lainnya,Sarjana,1
0.254524716,38,wanita,single,14,Karyawan Swasta,Sarjana,1
0.226228207,35,pria,menikah,12,Lainnya,<= SMA,1
0.219301837,27,pria,menikah,9,Karyawan Swasta,<= SMA,0
0.198298366,38,pria,lainnya,16,Karyawan Swasta,<= SMA,1
0.225286561,32,wanita,menikah,11,Wirausaha,<= SMA,0
0.23207466,34,pria,menikah,10,Karyawan Swasta,<= SMA,0
0.214943276,33,wanita,lainnya,15,Lainnya,Pascasarjana,1
0.17840232,43,pria,menikah,19,Karyawan Swasta,Sarjana,1
0.23397417,27,pria,menikah,11,PNS,Pascasarjana,0
0.233596913,31,pria,single,26,Karyawan Swasta,Sarjana,1
0.240869245,25,pria,menikah,26,Wirausaha,Sarjana,0
0.189177821,31,wanita,menikah,17,Lainnya,<= SMA,0
0.16319494,26,wanita,menikah,21,Lainnya,Sarjana,1
0.194922164,28,pria,menikah,18,PNS,Sarjana,1
0.288338692,22,wanita,lainnya,26,Lainnya,Lainnya,0
0.250482513,48,wanita,menikah,17,Wirausaha,Pascasarjana,1
0.221284628,39,pria,menikah,14,PNS,<= SMA,1
0.226124532,27,pria,single,19,Karyawan Swasta,<= SMA,1
0.246526306,34,pria,menikah,13,Lainnya,<= SMA,0
0.263657465,30,pria,single,21,PNS,Pascasarjana,1
0.24437703,32,pria,single,22,Karyawan Swasta,Sarjana,1
0.243807985,34,pria,single,17,Wirausaha,Sarjana,1
0.261925979,21,wanita,menikah,18,Wirausaha,<= SMA,0
0.233218836,29,pria,single,23,PNS,Sarjana,1
0.214237721,31,wanita,single,19,Wirausaha,Sarjana,1
0.211612369,42,pria,menikah,31,Wirausaha,Sarjana,1
0.192210169,26,pria,single,20,Karyawan Swasta,Sarjana,1
0.211769782,32,pria,lainnya,19,PNS,Pascasarjana,1
0.236812808,54,pria,single,19,Lainnya,Sarjana,1
0.229522873,32,pria,menikah,14,PNS,Pascasarjana,1
0.211759956,40,pria,lainnya,18,Karyawan Swasta,Sarjana,1
0.234389198,40,wanita,menikah,18,Wirausaha,Pascasarjana,1
0.215626425,23,pria,single,20,Lainnya,Sarjana,1
0.24720102,26,wanita,single,15,Wirausaha,Sarjana,1
0.206811908,34,wanita,single,18,Wirausaha,Pascasarjana,1
0.237823687,40,pria,lainnya,13,PNS,Sarjana,1
0.252077784,38,pria,menikah,24,PNS,Sarjana,1
0.221571019,30,wanita,menikah,19,PNS,Sarjana,1
0.168306029,31,pria,menikah,19,Karyawan Swasta,<= SMA,1
0.227554176,38,wanita,single,17,Lainnya,Pascasarjana,1
0.233956291,28,wanita,lainnya,8,Wirausaha,<= SMA,0
0.257566418,39,pria,single,14,Wirausaha,Lainnya,1
0.197205147,37,wanita,menikah,13,Karyawan Swasta,Sarjana,1
0.223443777,33,wanita,menikah,14,PNS,<= SMA,0
0.245700849,39,pria,menikah,12,Karyawan Swasta,Sarjana,1
0.236144761,29,pria,menikah,23,PNS,Sarjana,1
0.198151967,27,wanita,menikah,15,Karyawan Swasta,<= SMA,1
0.262160069,27,pria,single,19,Karyawan Swasta,<= SMA,1
0.268567538,40,pria,single,24,Wirausaha,Sarjana,1
0.227596879,45,pria,single,12,Wirausaha,Sarjana,1
0.202711535,23,pria,single,16,Karyawan Swasta,Sarjana,1
0.240689297,41,pria,lainnya,26,Wirausaha,<= SMA,1
0.236988782,44,wanita,menikah,16,PNS,<= SMA,1
0.212744894,29,wanita,menikah,18,PNS,Pascasarjana,1
0.3,30,wanita,menikah,23,Wirausaha,<= SMA,0
0.203366025,51,wanita,menikah,32,Karyawan Swasta,<= SMA,0
0.218839342,33,pria,single,15,Wirausaha,Sarjana,1
0.262908323,36,pria,single,9,Lainnya,Sarjana,1
0.249165616,30,wanita,menikah,31,Wirausaha,Sarjana,0
0.275566338,26,pria,menikah,20,Wirausaha,Lainnya,1
0.242935988,31,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.225081082,32,pria,menikah,19,Wirausaha,Sarjana,1
0.27107645,31,wanita,menikah,19,Lainnya,Lainnya,1
0.190204246,43,pria,menikah,17,PNS,Sarjana,1
0.227858448,35,wanita,single,12,Lainnya,<= SMA,1
0.225095064,32,pria,lainnya,13,Karyawan Swasta,Sarjana,1
0.21690693,38,wanita,single,28,PNS,<= SMA,1
0.280456164,33,wanita,menikah,24,Karyawan Swasta,<= SMA,0
0.198724196,33,wanita,menikah,12,PNS,Sarjana,1
0.264233552,48,wanita,menikah,20,Lainnya,Sarjana,1
0.198105693,37,pria,menikah,17,Wirausaha,Sarjana,1
0.232592264,40,pria,single,16,PNS,<= SMA,1
0.224996038,33,wanita,lainnya,26,Lainnya,Sarjana,0
0.196237929,44,wanita,menikah,17,Wirausaha,Sarjana,1
0.232008356,48,wanita,menikah,13,Karyawan Swasta,<= SMA,1
0.198759025,32,pria,menikah,11,Wirausaha,Sarjana,1
0.254141961,37,wanita,menikah,17,PNS,Sarjana,1
0.185477672,33,pria,single,16,PNS,Lainnya,1
0.263237776,43,pria,lainnya,23,Karyawan Swasta,Lainnya,1
0.243717091,47,wanita,single,28,Lainnya,Sarjana,1
0.196325528,31,pria,menikah,19,Karyawan Swasta,<= SMA,1
0.176620476,40,pria,single,14,Lainnya,Pascasarjana,1
0.243797933,45,wanita,single,19,Karyawan Swasta,<= SMA,1
0.196557125,25,pria,single,14,Wirausaha,Sarjana,1
0.232158604,24,pria,single,23,Karyawan Swasta,Lainnya,1
0.235405616,26,wanita,menikah,20,Wirausaha,Sarjana,1
0.25990941,38,pria,menikah,20,Karyawan Swasta,Sarjana,1
0.266030669,40,pria,menikah,29,PNS,Pascasarjana,1
0.261601652,57,wanita,menikah,22,Wirausaha,Pascasarjana,1
0.17964005,33,wanita,menikah,12,Wirausaha,Sarjana,1
0.199383425,49,wanita,menikah,18,Karyawan Swasta,Sarjana,1
0.245399694,37,pria,menikah,14,PNS,Sarjana,1
0.213295821,42,pria,single,20,Karyawan Swasta,<= SMA,1
0.241330441,43,pria,menikah,16,Karyawan Swasta,<= SMA,1
0.22246179,42,pria,single,16,Wirausaha,<= SMA,1
0.228244233,35,wanita,single,16,PNS,Sarjana,1
0.230409688,36,pria,menikah,21,Wirausaha,Sarjana,1
0.241271835,29,pria,menikah,16,PNS,Lainnya,1
0.187005132,31,pria,menikah,20,PNS,Pascasarjana,1
0.269565309,27,pria,menikah,30,PNS,Sarjana,0
0.217021285,31,pria,single,18,Lainnya,Sarjana,1
0.215429045,32,wanita,menikah,18,PNS,<= SMA,0
0.21176909,40,wanita,menikah,16,Wirausaha,Sarjana,1
0.24511359,50,pria,single,16,Wirausaha,Sarjana,1
0.211046271,35,pria,single,20,Karyawan Swasta,Lainnya,1
0.250641291,36,pria,single,13,Karyawan Swasta,<= SMA,1
0.177475568,36,pria,menikah,7,Karyawan Swasta,<= SMA,1
0.24237073,36,wanita,single,20,Lainnya,Sarjana,1
0.23848491,39,wanita,menikah,16,Karyawan Swasta,Sarjana,1
0.229654732,34,pria,single,29,Lainnya,Sarjana,1
0.19036541,42,pria,menikah,20,Karyawan Swasta,Pascasarjana,1
0.239574667,40,pria,menikah,22,Karyawan Swasta,<= SMA,1
0.263703791,31,pria,single,12,Wirausaha,Pascasarjana,1
0.26013997,46,wanita,menikah,21,Wirausaha,<= SMA,1
0.187387204,34,pria,single,25,Wirausaha,Pascasarjana,1
0.239284853,32,pria,single,10,PNS,Sarjana,1
0.254544909,36,pria,single,11,Karyawan Swasta,Sarjana,1
0.200110705,41,pria,single,15,Wirausaha,Sarjana,1
0.260851452,27,wanita,menikah,27,Karyawan Swasta,<= SMA,0
0.2191056,49,wanita,menikah,22,Karyawan Swasta,Pascasarjana,1
0.180287372,45,pria,menikah,22,PNS,Sarjana,1
0.213941334,34,wanita,menikah,11,PNS,Sarjana,1
0.253436085,33,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.245098864,33,wanita,single,18,PNS,<= SMA,1
0.251519488,44,pria,single,22,Wirausaha,<= SMA,1
0.251650363,39,pria,single,22,Karyawan Swasta,Lainnya,1
0.262239477,33,pria,menikah,20,Wirausaha,Lainnya,1
0.183874336,33,pria,menikah,25,Lainnya,<= SMA,0
0.232508162,35,pria,lainnya,26,Karyawan Swasta,<= SMA,0
0.237486049,35,pria,menikah,38,Wirausaha,<= SMA,1
0.201165027,26,pria,single,25,Karyawan Swasta,Lainnya,1
0.254827612,31,pria,menikah,17,Wirausaha,Sarjana,1
0.195176247,28,wanita,menikah,23,Karyawan Swasta,Sarjana,1
0.263735389,31,wanita,single,19,Wirausaha,Sarjana,1
0.203480582,32,pria,single,11,Wirausaha,Sarjana,1
0.231501297,36,wanita,menikah,13,PNS,Pascasarjana,1
0.226626415,34,wanita,lainnya,20,Lainnya,Sarjana,1
0.218128674,35,wanita,menikah,19,Karyawan Swasta,<= SMA,1
0.234233768,28,wanita,menikah,11,PNS,Sarjana,1
0.197660066,28,pria,menikah,17,Wirausaha,<= SMA,0
0.259995436,35,wanita,menikah,26,Wirausaha,<= SMA,0
0.250802013,33,wanita,menikah,22,PNS,Pascasarjana,1
0.197090261,31,wanita,menikah,23,Lainnya,Pascasarjana,1
0.180782136,23,wanita,single,23,Lainnya,Pascasarjana,1
0.190052685,31,pria,menikah,18,PNS,Sarjana,1
0.21501981,40,pria,menikah,20,PNS,<= SMA,1
0.209804148,42,pria,menikah,15,Wirausaha,Pascasarjana,1
0.195840706,46,pria,single,21,Karyawan Swasta,Lainnya,1
0.258155095,47,wanita,menikah,20,PNS,Sarjana,1
0.23345938,34,pria,menikah,17,Karyawan Swasta,<= SMA,0
0.2255014,35,wanita,menikah,15,Wirausaha,Pascasarjana,1
0.236504208,31,wanita,menikah,23,Wirausaha,Sarjana,1
0.26558737,34,pria,menikah,13,Karyawan Swasta,<= SMA,0
0.22716952,39,wanita,single,17,Wirausaha,Pascasarjana,1
0.262248552,42,wanita,menikah,24,Karyawan Swasta,Sarjana,1
0.256914342,26,pria,single,26,PNS,Sarjana,0
0.241211082,38,pria,menikah,11,Lainnya,<= SMA,1
0.219179812,42,pria,menikah,18,PNS,<= SMA,1
0.221083424,30,wanita,menikah,25,Lainnya,<= SMA,0
0.282357707,24,pria,menikah,18,Lainnya,<= SMA,0
0.216999744,37,pria,menikah,11,Karyawan Swasta,Sarjana,1
0.248015107,35,wanita,menikah,13,Lainnya,Pascasarjana,1
0.228550118,27,wanita,menikah,15,Wirausaha,Sarjana,1
0.274618972,28,wanita,lainnya,15,Wirausaha,<= SMA,0
0.214445565,38,wanita,single,23,Lainnya,Sarjana,1
0.217007514,46,pria,lainnya,23,Karyawan Swasta,Lainnya,1
0.215842646,48,wanita,menikah,11,Karyawan Swasta,Sarjana,1
0.189276489,32,wanita,single,28,Karyawan Swasta,Sarjana,1
0.213695435,33,pria,single,22,Lainnya,Sarjana,1
0.171465391,42,pria,single,26,Lainnya,Sarjana,1
0.219598579,39,pria,menikah,29,PNS,<= SMA,0
0.273939088,27,pria,menikah,10,Karyawan Swasta,Sarjana,1
0.227145481,33,pria,single,18,Lainnya,Sarjana,1
0.221042078,23,wanita,menikah,13,Wirausaha,<= SMA,0
0.264550905,32,pria,single,21,Karyawan Swasta,Pascasarjana,1
0.255354343,40,pria,menikah,20,Lainnya,<= SMA,1
0.25202776,26,wanita,menikah,34,Lainnya,<= SMA,0
0.280298432,35,pria,lainnya,15,Karyawan Swasta,Sarjana,1
0.234149471,27,wanita,menikah,17,PNS,Sarjana,1
0.257137797,32,wanita,menikah,11,PNS,Sarjana,0
0.254944889,40,pria,menikah,24,PNS,Lainnya,1
0.20431183,33,wanita,menikah,14,PNS,Sarjana,1
0.19980198,33,pria,menikah,11,Wirausaha,Pascasarjana,1
0.216347092,28,wanita,menikah,24,Karyawan Swasta,Sarjana,1
0.233597977,32,pria,menikah,18,Karyawan Swasta,Lainnya,1
0.206032405,44,pria,menikah,27,Wirausaha,Lainnya,1
0.200622374,49,wanita,menikah,18,Karyawan Swasta,Sarjana,1
0.249993822,35,pria,lainnya,10,PNS,Sarjana,1
0.201148177,43,pria,single,17,PNS,Lainnya,1
0.243577292,40,pria,menikah,22,Karyawan Swasta,<= SMA,1
0.273239698,34,pria,menikah,19,Lainnya,Sarjana,1
0.230272124,30,wanita,menikah,29,PNS,Sarjana,1
0.23637061,27,pria,menikah,21,Wirausaha,Sarjana,1
0.260880593,29,wanita,lainnya,21,PNS,<= SMA,0
0.241089838,30,pria,single,18,Karyawan Swasta,Sarjana,1
0.260705342,27,wanita,single,24,PNS,Lainnya,1
0.224365853,38,pria,lainnya,18,Wirausaha,<= SMA,1
0.3,30,pria,menikah,34,Wirausaha,<= SMA,0
0.260105905,34,pria,menikah,21,PNS,Sarjana,1
0.240462484,36,wanita,menikah,25,Lainnya,<= SMA,0
0.233188914,34,pria,menikah,31,Wirausaha,Lainnya,0
0.3,29,wanita,menikah,30,Wirausaha,Lainnya,0
0.254817516,32,wanita,single,35,Karyawan Swasta,Lainnya,1
0.252121192,29,wanita,single,13,Lainnya,Sarjana,1
0.294505995,25,wanita,lainnya,18,PNS,Pascasarjana,1
0.236438135,47,pria,menikah,25,Karyawan Swasta,<= SMA,0
0.236571967,44,pria,single,17,Wirausaha,<= SMA,1
0.205515908,31,pria,menikah,16,PNS,Sarjana,1
0.263114466,32,wanita,single,25,Lainnya,Sarjana,1
0.226375252,27,pria,menikah,16,Wirausaha,<= SMA,0
0.196824131,34,pria,lainnya,25,PNS,<= SMA,0
0.222223583,42,wanita,single,14,Karyawan Swasta,Sarjana,1
0.227920077,33,pria,menikah,12,Wirausaha,Pascasarjana,1
0.187595605,31,pria,menikah,28,Wirausaha,Sarjana,0
0.179799342,29,wanita,menikah,22,Wirausaha,Sarjana,1
0.3,21,wanita,single,39,Karyawan Swasta,<= SMA,0
0.217646249,34,pria,lainnya,16,Lainnya,<= SMA,0
0.202188052,36,pria,menikah,12,Karyawan Swasta,<= SMA,1
0.2161588,38,wanita,menikah,16,Wirausaha,Sarjana,1
0.221718104,36,pria,menikah,25,PNS,<= SMA,1
0.266640741,27,pria,single,9,Wirausaha,<= SMA,0
0.206384502,29,wanita,menikah,33,PNS,<= SMA,0
0.231379407,39,pria,menikah,11,Lainnya,<= SMA,1
0.242018238,26,wanita,menikah,17,PNS,<= SMA,0
0.255572092,29,wanita,menikah,12,Karyawan Swasta,Sarjana,0
0.243234644,41,wanita,menikah,25,Karyawan Swasta,Pascasarjana,1
0.204922877,31,pria,lainnya,15,Karyawan Swasta,<= SMA,1
0.268800163,33,wanita,menikah,18,Karyawan Swasta,Pascasarjana,1
0.209600199,29,wanita,single,19,Lainnya,Pascasarjana,1
0.178813976,33,pria,menikah,20,PNS,<= SMA,1
0.253549605,55,wanita,menikah,19,Karyawan Swasta,<= SMA,0
0.181286863,29,wanita,menikah,27,Lainnya,<= SMA,0
0.213225411,45,pria,single,13,Lainnya,<= SMA,1
0.267959414,38,wanita,menikah,15,Wirausaha,Sarjana,1
0.221478519,29,wanita,lainnya,15,Wirausaha,Sarjana,1
0.277023935,29,pria,lainnya,20,Karyawan Swasta,Sarjana,1
0.203874359,32,pria,lainnya,15,Karyawan Swasta,<= SMA,0
0.187234128,48,wanita,single,19,PNS,<= SMA,1
0.23295303,26,wanita,menikah,32,Wirausaha,Lainnya,0
0.238177097,27,wanita,menikah,10,Wirausaha,Pascasarjana,1
0.245176806,36,wanita,menikah,27,Lainnya,Sarjana,1
0.217904731,28,pria,single,13,Wirausaha,Sarjana,1
0.18985462,29,pria,menikah,11,PNS,Sarjana,1
0.226896261,35,wanita,menikah,34,Wirausaha,Pascasarjana,1
0.232450471,29,wanita,menikah,27,Karyawan Swasta,Sarjana,0
0.174723386,32,wanita,menikah,15,PNS,Sarjana,1
0.22956989,39,pria,single,25,Wirausaha,Pascasarjana,1
0.268740928,35,wanita,single,32,Karyawan Swasta,Sarjana,1
0.238203442,44,wanita,menikah,16,Karyawan Swasta,Sarjana,1
0.258927955,28,pria,menikah,21,Wirausaha,<= SMA,0
0.269750367,24,wanita,menikah,15,Wirausaha,<= SMA,0
0.193665706,42,wanita,menikah,21,Lainnya,Sarjana,1
0.248079274,29,pria,single,13,Karyawan Swasta,Sarjana,1
0.253900135,26,pria,lainnya,24,Wirausaha,Sarjana,1
0.214905131,40,pria,menikah,22,Karyawan Swasta,<= SMA,1
0.223226155,35,wanita,menikah,30,Karyawan Swasta,Lainnya,1
0.20161753,34,pria,menikah,20,Wirausaha,<= SMA,0
0.205687185,33,pria,menikah,32,Lainnya,Sarjana,0
0.209946601,45,wanita,menikah,23,Karyawan Swasta,Sarjana,1
0.182856116,30,wanita,menikah,22,Karyawan Swasta,Sarjana,1
0.3,30,pria,single,16,Lainnya,<= SMA,1
0.273146679,36,pria,menikah,19,Lainnya,<= SMA,1
0.228748291,45,wanita,menikah,23,PNS,Sarjana,1
0.217502774,33,wanita,single,26,Karyawan Swasta,Sarjana,1
0.247106293,31,wanita,menikah,19,PNS,Sarjana,1
0.181733083,38,pria,single,23,Wirausaha,Lainnya,1
0.237111057,36,pria,single,27,Karyawan Swasta,Sarjana,1
0.199931157,42,pria,menikah,12,Lainnya,Pascasarjana,1
0.21954552,26,pria,lainnya,21,PNS,Lainnya,1
0.182440083,31,pria,menikah,12,Lainnya,Lainnya,1
0.246874847,40,pria,single,12,Karyawan Swasta,Sarjana,1
0.225794198,42,pria,menikah,13,Lainnya,<= SMA,1
0.215537216,37,pria,menikah,24,PNS,Sarjana,1
0.257916856,27,wanita,menikah,12,Karyawan Swasta,Pascasarjana,1
0.224485863,32,pria,single,16,PNS,Sarjana,1
0.226769253,31,pria,lainnya,25,Karyawan Swasta,<= SMA,0
0.203520097,38,pria,single,23,Lainnya,Sarjana,1
0.253108594,34,wanita,menikah,24,Wirausaha,Sarjana,1
0.221077687,37,wanita,menikah,16,Karyawan Swasta,Sarjana,1
0.224709344,29,pria,menikah,16,Lainnya,Pascasarjana,1
0.280913067,30,pria,lainnya,23,PNS,<= SMA,0
0.273628007,36,wanita,menikah,19,Karyawan Swasta,<= SMA,1
0.217683409,42,pria,lainnya,24,Wirausaha,Sarjana,1
0.253153317,30,pria,menikah,25,Lainnya,Sarjana,0
0.225226783,30,pria,menikah,23,Lainnya,Pascasarjana,1
0.178742832,37,wanita,menikah,30,Wirausaha,Sarjana,1
0.1895889,28,wanita,menikah,19,Wirausaha,<= SMA,1
0.216135775,34,pria,menikah,15,PNS,<= SMA,1
0.177347047,45,wanita,single,22,PNS,Pascasarjana,1
0.200499579,39,pria,menikah,26,Lainnya,Sarjana,1
0.238698939,31,pria,menikah,18,Wirausaha,Sarjana,1
0.242699448,30,pria,menikah,26,PNS,Pascasarjana,0
0.188090955,26,wanita,menikah,22,PNS,Sarjana,1
0.240948713,38,pria,menikah,19,Wirausaha,Pascasarjana,1
0.232470297,38,pria,menikah,33,Lainnya,Lainnya,1
0.23599143,38,wanita,menikah,23,Karyawan Swasta,<= SMA,1
0.214111749,31,pria,menikah,17,Lainnya,Sarjana,1
0.242109323,32,wanita,menikah,30,Lainnya,<= SMA,0
0.220834633,34,wanita,single,22,PNS,<= SMA,1
0.213306502,40,pria,menikah,20,PNS,Sarjana,1
0.19363398,28,pria,menikah,17,Wirausaha,Sarjana,1
0.186319499,26,wanita,menikah,20,Wirausaha,Lainnya,1
0.234511032,23,pria,menikah,25,PNS,Lainnya,0
0.288236164,37,pria,menikah,19,Lainnya,<= SMA,1
0.199638463,30,wanita,menikah,19,Karyawan Swasta,<= SMA,1
0.215316511,40,wanita,menikah,24,Karyawan Swasta,Sarjana,1
0.243700602,36,pria,single,18,Karyawan Swasta,Sarjana,1
0.239952194,26,wanita,single,31,Wirausaha,Sarjana,1
0.261874753,30,pria,single,34,Wirausaha,<= SMA,0
0.167221223,31,pria,menikah,17,Wirausaha,<= SMA,1
0.18283807,44,pria,lainnya,24,Karyawan Swasta,Pascasarjana,1
0.249704408,32,wanita,menikah,12,Lainnya,Sarjana,1
0.229384465,47,wanita,menikah,18,Wirausaha,Sarjana,1
0.258385977,33,wanita,menikah,13,Lainnya,<= SMA,0
0.262538424,30,wanita,menikah,16,Lainnya,Lainnya,0
0.232771486,31,wanita,menikah,16,Karyawan Swasta,Sarjana,1
0.207740802,31,wanita,single,15,PNS,Lainnya,1
0.210226274,40,wanita,menikah,27,PNS,Sarjana,1
0.235515251,41,wanita,single,18,Lainnya,Sarjana,1
0.287957263,36,wanita,menikah,16,Lainnya,<= SMA,0
0.217746346,35,pria,menikah,17,Karyawan Swasta,Sarjana,1
0.205320833,36,pria,menikah,13,Wirausaha,Sarjana,1
0.263653488,33,pria,single,16,Wirausaha,Lainnya,1
0.218588236,37,pria,menikah,21,Wirausaha,Sarjana,1
0.212149283,31,wanita,menikah,20,PNS,<= SMA,1
0.265632016,35,pria,single,27,PNS,<= SMA,1
0.187415365,35,pria,menikah,16,Karyawan Swasta,Pascasarjana,1
0.266787732,38,pria,menikah,15,Wirausaha,Sarjana,1
0.3,37,wanita,menikah,25,Wirausaha,Lainnya,1
0.261047059,37,pria,menikah,25,Karyawan Swasta,Lainnya,1
0.261525957,34,wanita,menikah,47,Karyawan Swasta,Pascasarjana,0
0.251733065,37,pria,single,20,Karyawan Swasta,<= SMA,1
0.202995863,23,pria,single,22,PNS,Lainnya,1
0.197782351,37,wanita,lainnya,11,Karyawan Swasta,Pascasarjana,1
0.222837069,31,wanita,menikah,13,Wirausaha,Pascasarjana,1
0.233781417,30,pria,menikah,25,Karyawan Swasta,Pascasarjana,0
0.263544229,29,wanita,menikah,11,PNS,<= SMA,0
0.190849323,37,pria,menikah,31,Karyawan Swasta,Sarjana,1
0.1658163,28,wanita,lainnya,22,PNS,Pascasarjana,1
0.255362519,30,wanita,menikah,23,Lainnya,Sarjana,1
0.250233745,31,pria,menikah,18,Lainnya,Sarjana,0
0.238047757,35,pria,menikah,22,Wirausaha,Sarjana,1
0.235556935,34,pria,menikah,22,Wirausaha,<= SMA,1
0.254988009,34,wanita,menikah,18,Wirausaha,Sarjana,1
0.248648378,40,wanita,menikah,26,Wirausaha,Sarjana,1
0.232867362,32,pria,lainnya,20,Lainnya,<= SMA,1
0.235867567,34,pria,menikah,32,Lainnya,<= SMA,0
0.215866437,29,pria,single,23,Karyawan Swasta,Sarjana,1
0.2397105,35,wanita,menikah,20,Karyawan Swasta,<= SMA,1
0.220449524,37,pria,menikah,16,Wirausaha,<= SMA,1
0.20510457,44,pria,menikah,19,Lainnya,<= SMA,1
0.225749089,40,pria,single,15,PNS,<= SMA,1
0.25338951,31,pria,menikah,13,Karyawan Swasta,Sarjana,0
0.197513749,34,pria,menikah,20,PNS,<= SMA,1
0.221981,33,wanita,single,22,Karyawan Swasta,Lainnya,1
0.180036516,32,pria,menikah,28,Lainnya,Sarjana,0
0.219228723,36,pria,menikah,16,PNS,Pascasarjana,1
0.258634683,30,wanita,single,23,Wirausaha,Sarjana,1
0.256923088,36,wanita,lainnya,11,Wirausaha,Sarjana,1
0.219611286,54,wanita,single,18,Karyawan Swasta,Sarjana,1
0.196716994,38,wanita,menikah,19,Wirausaha,Pascasarjana,1
0.249929747,33,pria,menikah,9,PNS,Lainnya,0
0.288856687,42,pria,single,31,Wirausaha,Lainnya,1
0.244652799,49,wanita,lainnya,12,Lainnya,Sarjana,1
0.226625547,31,pria,single,33,PNS,<= SMA,0
0.228372827,34,wanita,menikah,23,Lainnya,Sarjana,1
0.199802541,27,wanita,menikah,35,Karyawan Swasta,<= SMA,0
0.238498621,34,wanita,menikah,27,Karyawan Swasta,Sarjana,0
0.29081656,34,wanita,single,30,Karyawan Swasta,Sarjana,1
0.224464985,29,pria,menikah,13,Wirausaha,Pascasarjana,1
0.222727523,37,pria,single,15,Karyawan Swasta,<= SMA,1
0.275592201,32,pria,single,13,Wirausaha,Pascasarjana,1
0.182621646,30,wanita,menikah,20,Lainnya,Sarjana,1
0.162408577,37,pria,single,16,Wirausaha,Sarjana,1
0.220552881,33,wanita,menikah,11,Wirausaha,Sarjana,1
0.232754824,26,pria,single,29,Wirausaha,Sarjana,1
0.235320773,36,wanita,single,12,PNS,<= SMA,1
0.204063978,42,pria,menikah,20,Karyawan Swasta,Sarjana,1
0.223556823,33,wanita,menikah,25,Lainnya,Sarjana,0
0.262233927,34,pria,menikah,11,Wirausaha,<= SMA,0
0.221970818,30,pria,menikah,20,Wirausaha,Sarjana,1
0.243556807,47,wanita,menikah,21,PNS,Sarjana,1
0.227979751,36,pria,single,27,PNS,Pascasarjana,1
0.279748075,35,wanita,single,15,Lainnya,Sarjana,1
0.202147021,39,pria,lainnya,25,Karyawan Swasta,Lainnya,1
0.212536982,31,pria,single,14,Karyawan Swasta,Pascasarjana,1
0.204676638,33,wanita,menikah,20,PNS,Pascasarjana,1
0.154908348,33,pria,menikah,23,Wirausaha,Lainnya,1
0.262166144,31,pria,menikah,20,Wirausaha,Pascasarjana,1
0.245894351,34,pria,single,20,Karyawan Swasta,Sarjana,1
